INFO 2025-07-05 23:19:19,966 basehttp 13104 11924 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
INFO 2025-07-05 23:19:20,132 basehttp 13104 13072 "GET /static/admin/js/core.js HTTP/1.1" 304 0
INFO 2025-07-05 23:19:20,443 basehttp 13104 9908 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-07-05 23:19:20,510 basehttp 13104 9908 "GET /static/admin/js/filters.js HTTP/1.1" 304 0
INFO 2025-07-05 23:19:20,717 basehttp 13104 9908 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
INFO 2025-07-05 23:19:26,221 basehttp 13104 9908 "GET /admin/accounts/user/1/change/ HTTP/1.1" 200 22766
INFO 2025-07-05 23:19:26,241 basehttp 13104 12304 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
INFO 2025-07-05 23:19:26,241 basehttp 13104 9908 "GET /static/admin/css/forms.css HTTP/1.1" 304 0
INFO 2025-07-05 23:19:26,243 basehttp 13104 12056 "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 304 0
INFO 2025-07-05 23:19:26,329 basehttp 13104 11924 "GET /static/admin/js/calendar.js HTTP/1.1" 304 0
INFO 2025-07-05 23:19:26,415 basehttp 13104 11924 "GET /static/admin/css/widgets.css HTTP/1.1" 304 0
INFO 2025-07-05 23:19:26,447 basehttp 13104 11924 "GET /static/admin/js/change_form.js HTTP/1.1" 304 0
INFO 2025-07-05 23:19:26,447 basehttp 13104 13072 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-07-05 23:19:26,552 basehttp 13104 13072 "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 304 0
INFO 2025-07-05 23:19:26,631 basehttp 13104 11924 "GET /static/admin/img/icon-clock.svg HTTP/1.1" 304 0
INFO 2025-07-05 23:19:39,631 basehttp 13104 11924 "GET /admin/accounts/user/add/ HTTP/1.1" 200 22373
INFO 2025-07-05 23:19:39,758 basehttp 13104 11924 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-07-05 23:20:55,452 basehttp 13104 11924 "POST /admin/accounts/user/add/ HTTP/1.1" 302 0
INFO 2025-07-05 23:20:55,723 basehttp 13104 11924 "GET /admin/accounts/user/ HTTP/1.1" 200 9757
INFO 2025-07-05 23:20:55,923 basehttp 13104 11924 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-07-05 23:20:56,037 basehttp 13104 11924 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 436
INFO 2025-07-05 23:21:05,621 basehttp 13104 11924 "GET /api/auth/ HTTP/1.1" 200 5555
INFO 2025-07-05 23:21:21,744 basehttp 13104 11924 "GET /api/auth/users HTTP/1.1" 301 0
INFO 2025-07-05 23:21:21,999 basehttp 13104 13072 "GET /api/auth/users/ HTTP/1.1" 200 24614
INFO 2025-07-05 23:22:49,266 basehttp 13104 13072 "OPTIONS /api/auth/users/ HTTP/1.1" 200 23817
INFO 2025-07-05 23:22:50,733 basehttp 13104 13072 "OPTIONS /api/auth/users/ HTTP/1.1" 200 23817
INFO 2025-07-05 23:22:51,916 basehttp 13104 13072 "OPTIONS /api/auth/users/ HTTP/1.1" 200 23817
INFO 2025-07-05 23:24:02,628 basehttp 13104 13072 "GET /api/tasks/tasks HTTP/1.1" 301 0
INFO 2025-07-05 23:24:02,794 basehttp 13104 12056 "GET /api/tasks/tasks/ HTTP/1.1" 200 16777
INFO 2025-07-05 23:24:18,076 basehttp 13104 12056 "GET /admin/ HTTP/1.1" 200 7424
INFO 2025-07-05 23:24:21,595 basehttp 13104 12056 "POST /admin/logout/ HTTP/1.1" 302 0
WARNING 2025-07-05 23:24:21,605 log 13104 12056 Forbidden: /
WARNING 2025-07-05 23:24:21,606 basehttp 13104 12056 "GET / HTTP/1.1" 403 4896
INFO 2025-07-08 13:09:26,705 autoreload 3760 3396 Watching for file changes with StatReloader
